timestep,position,component,gradient_type,kernel_size,mean_mae,std_mae,mean_spearman,var_spearman
847,8,self_attn_after_gate,Vertical,1,0.13618344,0.041409235,0.8838222740844407,0.00940738345962721
847,8,self_attn_after_gate,Horizontal,1,0.16094095,0.03937428,0.7949663056196914,0.018317841632495297
847,8,self_attn_after_gate,Gaussian,1,0.123427,0.022942822,0.8505848927701863,0.00520560787049083
847,6,cross_attn,Vertical,1,0.25225177,0.039901976,0.3595773705006269,0.05600041729245246
847,6,cross_attn,Horizontal,1,0.27496946,0.028244674,0.04458789170559152,0.013522840819314793
847,6,cross_attn,Gaussian,1,0.20328465,0.054426797,0.447757388770011,0.050163384075366864
847,7,cross_attn,Vertical,1,0.23567122,0.04423145,0.40891116914035086,0.0840992324371328
847,7,cross_attn,Horizontal,1,0.2738248,0.026276866,0.048158081948218356,0.01627085275344428
847,7,cross_attn,Gaussian,1,0.19284843,0.030556997,0.4662181818994782,0.037790158100585114
847,8,cross_attn,Vertical,1,0.25071967,0.030897478,0.3488544753472222,0.0638034849366412
847,8,cross_attn,Horizontal,1,0.27423388,0.019374408,0.012421748227954272,0.011105733694207538
847,8,cross_attn,Gaussian,1,0.19029282,0.02625948,0.4619037284461664,0.04025844744770846
847,6,mix_ffn_after_gate,Vertical,1,0.11584292,0.021828698,0.904273689449569,0.0016142583691466858
847,6,mix_ffn_after_gate,Horizontal,1,0.13284253,0.019654354,0.8652950184600027,0.0018051263091844786
847,6,mix_ffn_after_gate,Gaussian,1,0.0965446,0.014150196,0.8990586701046166,0.0006393739296927409
847,7,mix_ffn_after_gate,Vertical,1,0.116338894,0.019444315,0.8996609907437972,0.0013020947235432296
847,7,mix_ffn_after_gate,Horizontal,1,0.13232602,0.021191591,0.8710494891995227,0.001974419213105952
847,7,mix_ffn_after_gate,Gaussian,1,0.10436733,0.017558696,0.8786126648363458,0.00296853308464508
847,8,mix_ffn_after_gate,Vertical,1,0.13364647,0.024780402,0.8710725459885995,0.0036166074439900444
847,8,mix_ffn_after_gate,Horizontal,1,0.1565785,0.021189222,0.8032793811713778,0.0035034989398499026
