timestep,position,component,gradient_type,kernel_size,mean_mae,std_mae,mean_spearman,var_spearman
428,7,block_output,Gaussian,1,0.081207715,0.013043793,0.9402904767441335,0.0002653795546578658
428,8,block_output,Vertical,1,0.08147675,0.018397637,0.951144350387275,0.000520831429524055
428,8,block_output,Horizontal,1,0.09048428,0.0177695,0.9328265758184745,0.0008109745837631779
428,8,block_output,Gaussian,1,0.07985085,0.016787395,0.946204335715724,0.0003401257651235564
428,9,block_output,Vertical,1,0.10513509,0.017936016,0.9161356033580438,0.0009984978168180445
428,9,block_output,Horizontal,1,0.09329462,0.01501413,0.9274888809240567,0.0006405799228874547
428,9,block_output,Gaussian,1,0.09036402,0.014969704,0.9278616596962719,0.0006504106818101093
345,5,block_output,Vertical,1,0.053109072,0.014399992,0.979212166984459,0.00018604975819701803
345,5,block_output,Horizontal,1,0.07148371,0.01427751,0.9589053612599175,0.000372245421982386
345,5,block_output,Gaussian,1,0.069175914,0.0133569455,0.9540513436679986,0.0001477064246025836
345,6,block_output,Vertical,1,0.08549721,0.01537756,0.9467363362972001,0.00033837373076145915
345,6,block_output,Horizontal,1,0.07264045,0.014626024,0.9576597263303991,0.0003614692825476472
345,6,block_output,Gaussian,1,0.06659101,0.014538214,0.9627775565698726,0.00015926947621050058
345,7,block_output,Vertical,1,0.060999986,0.016722707,0.9730883471831236,0.00023993581801215865
345,7,block_output,Horizontal,1,0.068713315,0.015540155,0.9620558113844472,0.0003192034093227893
345,7,block_output,Gaussian,1,0.07206438,0.013522716,0.9565632042730268,0.00016537532744801336
345,8,block_output,Vertical,1,0.07874972,0.019785646,0.9539520486144838,0.0005233270355244991
345,8,block_output,Horizontal,1,0.076668546,0.018605717,0.9510005423164998,0.0006435019679211327
345,8,block_output,Gaussian,1,0.08698396,0.013139399,0.9326561513989806,0.00042570077494171274
345,9,block_output,Vertical,1,0.07005465,0.018702772,0.9650446507452735,0.00030489910403056126
345,9,block_output,Horizontal,1,0.07217712,0.015763167,0.9554327295094608,0.00046248579544495627
345,9,block_output,Gaussian,1,0.08088584,0.014212863,0.9447874203469412,0.0004251308067670612
249,5,block_output,Vertical,1,0.061730776,0.0157325,0.9712180976863722,0.00027607477735967377
249,5,block_output,Horizontal,1,0.06954526,0.015582075,0.9598010544307387,0.00041295767013304897
249,5,block_output,Gaussian,1,0.07487888,0.014548071,0.9463750146075975,0.00019713621370670228
249,6,block_output,Vertical,1,0.05645769,0.01664582,0.9768953205955552,0.00022976235135445508
249,6,block_output,Horizontal,1,0.064510435,0.016219264,0.9657131086260843,0.00037423241844899757
249,6,block_output,Gaussian,1,0.06589742,0.015058047,0.9623303351940814,0.00016315210434645556
249,7,block_output,Vertical,1,0.0611023,0.017892785,0.9727334552001384,0.00030365523756038706
249,7,block_output,Horizontal,1,0.08768489,0.01663519,0.9391727950465112,0.0005184199238452273
249,7,block_output,Gaussian,1,0.07310737,0.013507348,0.9543718965258108,0.00018411042129782605
249,8,block_output,Vertical,1,0.097961806,0.020302989,0.9256256783249053,0.000905870455321315
249,8,block_output,Horizontal,1,0.09704788,0.017576959,0.9221919701519865,0.0007791205281553293
249,8,block_output,Gaussian,1,0.113538735,0.017000858,0.8743012589194364,0.001463368785273571
249,9,block_output,Vertical,1,0.06646444,0.01946207,0.9682518232680336,0.00028412773849311547
249,9,block_output,Horizontal,1,0.08778149,0.01639221,0.9343778297360763,0.0006546262531726787
249,9,block_output,Gaussian,1,0.07937882,0.015959937,0.9500602767912818,0.0003892828647312786
136,5,block_output,Vertical,1,0.06780236,0.01757723,0.9640750588015345,0.0005496219451189523
136,5,block_output,Horizontal,1,0.06361594,0.017719202,0.9652350840711094,0.0004969594136638599
136,5,block_output,Gaussian,1,0.077225335,0.013098076,0.9426805756964136,0.0003522281151289377
136,6,block_output,Vertical,1,0.06019397,0.018353049,0.9725474264007243,0.0004027388477617455
136,6,block_output,Horizontal,1,0.08178063,0.017112987,0.943623076378869,0.0006751459016514211
136,6,block_output,Gaussian,1,0.06895388,0.014665187,0.9580396675598719,0.0002729590841683803
136,7,block_output,Vertical,1,0.06727565,0.01973896,0.9651208591081533,0.0005102181278451448
136,7,block_output,Horizontal,1,0.06991444,0.017964594,0.9599442077244926,0.00046748835650057977
136,7,block_output,Gaussian,1,0.07215171,0.016322322,0.9558534869638535,0.00023926426902854528
136,8,block_output,Vertical,1,0.06631794,0.022652175,0.9661206298763115,0.0006452545619365745
136,8,block_output,Horizontal,1,0.09235081,0.018263755,0.9281190986035339,0.0007672956496826909
